Idade;Classe de Trabalho;Peso Final;Educacao;Id-Educacao;Estado Civil;Ocupacao;Relacao;Raca;Sexo;Ganho de Capital;Perda de Capital;Horas-Por-Semana;Nacionalidade;Ganho Anual
28; Privado;162298; Formado-EM;9; Nunca-casou; Reparo-artesanal; Filho-proprio; Branco; Masculino;0;0;40;Brasil; <=25K
35; Privado;144608; Formado-EM;9; Conjuge-civ-casado; Operador-maquina; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
20; Privado;250630; Faculdade;10; Nunca-casou; Vendas; Nao-membro-da-familia; Branco; Feminino;0;0;20;Brasil; <=25K
31; Privado;150441; Faculdade;10; Divorciado; Assistente-administrativo; Nao-membro-da-familia; Branco; Feminino;0;0;50;Brasil; <=25K
37; Privado;189251; Doutorado;16; Separado; Profissional-especializado; Nao-casado; Branco; Feminino;0;0;40;Brasil; <=25K
64; Privado;260082; 3-colegial;8; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
42; Privado;139126; Faculdade;10; Conjuge-civ-casado; Suporte-Tecnico; Marido; Branco; Masculino;0;0;40;Brasil; >25K
27; Privado;50132; Faculdade;10; Divorciado; Vendas; Nao-membro-da-familia; Branco; Masculino;0;0;50;Brasil; <=25K
36; Trabalhador-nao-autonomo;167691; Faculdade;10; Nunca-casou; Outros-servicos; Nao-casado; Branco; Feminino;0;0;50;Brasil; <=25K
36; Privado;77820; Faculdade;10; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; >25K
23; Privado;156513; Formado-EM;9; Nunca-casou; Limpeza; Filho-proprio; Negro; Masculino;0;0;40;Brasil; <=25K
46; Privado;248059; Formado-EM;9; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;3464;0;40;Brasil; <=25K
24; Privado;283092; 2-colegial;7; Nunca-casou; Reparo-artesanal; Nao-membro-da-familia; Negro; Masculino;0;0;35;Brasil; <=25K
22; Privado;175883; Formado-EM;9; Nunca-casou; Assistente-administrativo; Filho-proprio; Branco; Feminino;0;0;40;Brasil; <=25K
62; Privado;232308; Bacharelado;13; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;40;Brasil; >25K
19; Privado;269991; Formado-EM;9; Nunca-casou; Outros-servicos; Filho-proprio; Branco; Masculino;0;0;40;Brasil; <=25K
20; Privado;305446; Formado-EM;9; Nunca-casou; Outros-servicos; Filho-proprio; Branco; Masculino;0;0;30;Brasil; <=25K
47; Privado;120781; Mestrado;14; Conjuge-civ-casado; Executivo-gerencial; Marido; Asiatico; Masculino;15024;0;40;Brasil; >25K
57; Privado;78707; Formado-EM;9; Nunca-casou; Assistente-administrativo; Filho-proprio; Branco; Feminino;0;0;40;Brasil; <=25K
19; Privado;351802; Formado-EM;9; Nunca-casou; Operador-maquina; Filho-proprio; Branco; Masculino;0;0;35;Brasil; <=25K
37; Governo-municipal;196529; Mestrado;14; Conjuge-civ-casado; Profissional-especializado; Esposa; Branco; Feminino;0;0;45;Brasil; >25K
35; Trabalhador-autonomo;175769; Formado-EM;9; Conjuge-civ-casado; Vendas; Marido; Branco; Masculino;0;0;65;Brasil; >25K
17; Privado;153021; 3-colegial;8; Nunca-casou; Vendas; Filho-proprio; Branco; Feminino;0;0;20;Brasil; <=25K
36; Governo-municipal;331902; Faculdade;10; Divorciado; Assistente-administrativo; Nao-casado; Branco; Feminino;0;0;35;Brasil; <=25K
50; Privado;279461; Faculdade;10; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Branco; Masculino;0;0;40;Brasil; >25K
35; Privado;145704; Formado-EM;9; Conjuge-civ-casado; Profissional-especializado; Esposa; Branco; Feminino;3942;0;35;Brasil; <=25K
27; Chefe-de-estado;205499; Doutorado;16; Nunca-casou; Profissional-especializado; Nao-membro-da-familia; Branco; Masculino;0;0;77;Brasil; <=25K
28; Privado;293926; Formado-EM;9; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;1740;30;Brasil; <=25K
29; Trabalhador-nao-autonomo;69132; Pos-graduado;15; Divorciado; Profissional-especializado; Nao-membro-da-familia; Branco; Masculino;99999;0;60;Brasil; >25K
25; Privado;113099; Formado-EM;9; Separado; Reparo-artesanal; Nao-membro-da-familia; Negro; Masculino;0;0;40;Brasil; <=25K
47; Trabalhador-autonomo;206947; Associacao-academica;12; Viuvo; Executivo-gerencial; Nao-membro-da-familia; Branco; Feminino;0;0;67;Brasil; <=25K
29; Chefe-de-estado;159782; Mestrado;14; Conjuge-civ-casado; Profissional-especializado; Esposa; Branco; Feminino;0;0;45;Brasil; >25K
19; Privado;410543; Formado-EM;9; Nunca-casou; Assistente-administrativo; Nao-membro-da-familia; Branco; Feminino;0;0;40;Brasil; <=25K
49; Privado;34446; Faculdade;10; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
31; Privado;209101; Pos-graduado;15; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;25;Brasil; >25K
43; Governo-federal;95902; Associacao-academica;12; Conjuge-civ-casado; Profissional-especializado; Esposa; Negro; Feminino;0;0;40;Brasil; <=25K
56; Trabalhador-nao-autonomo;214323; 2-colegial;7; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
42; Privado;236323; Formado-EM;9; Divorciado; Reparo-artesanal; Nao-casado; Branco; Feminino;0;0;40;Brasil; <=25K
45; Governo-federal;201127; Faculdade;10; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;56;Brasil; >25K
40; Privado;142886; Bacharelado;13; Viuvo; Executivo-gerencial; Nao-casado; Branco; Feminino;0;0;40;Brasil; <=25K
44; Privado;77313; Faculdade;10; Divorciado; Assistente-administrativo; Nao-casado; Branco; Feminino;0;0;38;Brasil; <=25K
17; ?;212125; 1-colegial;6; Nunca-casou; ?; Filho-proprio; Branco; Feminino;0;0;20;Brasil; <=25K
36; Privado;187098; Formado-EM;9; Divorciado; Assistente-administrativo; Nao-casado; Branco; Feminino;0;0;40;Brasil; <=25K
19; Privado;196857; Faculdade;10; Nunca-casou; Vendas; Filho-proprio; Branco; Feminino;0;0;20;Brasil; <=25K
53; Governo-municipal;155314; Formado-EM;9; Conjuge-civ-casado; Assistente-administrativo; Esposa; Branco; Feminino;0;0;40;Brasil; >25K
72; Trabalhador-nao-autonomo;203289; Faculdade;10; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;35;Brasil; <=25K
46; Privado;117059; Curso-profissionalizante;11; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Nordicos; Masculino;0;0;60;Brasil; <=25K
33; Privado;178587; Faculdade;10; Separado; Profissional-especializado; Nao-casado; Branco; Feminino;0;0;37;Brasil; <=25K
22; Privado;82393; 9-ano;5; Nunca-casou; Limpeza; Filho-proprio; Asiatico; Masculino;0;0;40;Brasil; <=25K
17; ?;145258; 2-colegial;7; Nunca-casou; ?; Membro-da-familia; Branco; Feminino;0;0;25;Brasil; <=25K
41; Privado;185145; Formado-EM;9; Conjuge-civ-casado; Suporte-Tecnico; Marido; Branco; Masculino;0;0;45;Brasil; >25K
46; Privado;72896; 9-ano;5; Conjuge-civ-casado; Operador-maquina; Marido; Branco; Masculino;0;0;43;Brasil; <=25K
33; Privado;134886; Formado-EM;9; Nunca-casou; Vendas; Filho-proprio; Branco; Feminino;0;0;20;Brasil; <=25K
32; Privado;223212; Pre-escola;1; Conjuge-civ-casado; Operador-maquina; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
52; Trabalhador-nao-autonomo;174752; Formado-EM;9; Divorciado; Reparo-artesanal; Nao-membro-da-familia; Branco; Masculino;0;0;40;Brasil; <=25K
27; Privado;230563; Formado-EM;9; Nunca-casou; Assistente-administrativo; Filho-proprio; Branco; Feminino;0;0;40;Brasil; <=25K
48; Chefe-de-estado;353824; Formado-EM;9; Conjuge-civ-casado; Seguranca; Marido; Branco; Masculino;0;0;72;Brasil; >25K
22; Privado;117363; Faculdade;10; Nunca-casou; Assistente-administrativo; Nao-membro-da-familia; Branco; Feminino;0;0;35;Brasil; <=25K
25; Privado;285367; Formado-EM;9; Divorciado; Outros-servicos; Nao-membro-da-familia; Branco; Masculino;0;0;50;Brasil; <=25K
60; ?;139391; Formado-EM;9; Conjuge-civ-casado; ?; Marido; Branco; Masculino;0;0;42;Brasil; <=25K
38; Privado;198170; Curso-profissionalizante;11; Conjuge-civ-casado; Vendas; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
37; Privado;38948; Formado-EM;9; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Branco; Masculino;0;0;50;Brasil; <=25K
49; Privado;188515; Faculdade;10; Divorciado; Assistente-administrativo; Nao-casado; Branco; Feminino;0;0;40;Brasil; <=25K
40; Trabalhador-nao-autonomo;177810; Bacharelado;13; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;30;Brasil; <=25K
48; Privado;188432; Formado-EM;9; Conjuge-civ-casado; Operador-maquina; Marido; Branco; Masculino;3103;0;46;Brasil; >25K
31; Privado;178506; Faculdade;10; Nunca-casou; Assistente-administrativo; Nao-casado; Negro; Feminino;0;0;40;Brasil; <=25K
40; Trabalhador-nao-autonomo;129298; Formado-EM;9; Conjuge-civ-casado; Outros-servicos; Marido; Branco; Masculino;0;0;45;Brasil; <=25K
25; Privado;165315; Formado-EM;9; Divorciado; Vendas; Nao-casado; Branco; Feminino;0;0;37;Brasil; <=25K
68; Privado;117236; Bacharelado;13; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;20051;0;45;Brasil; >25K
18; ?;172214; Formado-EM;9; Nunca-casou; ?; Filho-proprio; Negro; Feminino;0;0;20;Brasil; <=25K
19; Privado;63434; 3-colegial;8; Nunca-casou; Fazenda-pesca; Filho-proprio; Branco; Feminino;0;0;30;Brasil; <=25K
35; Trabalhador-autonomo;140854; Formado-EM;9; Nunca-casou; Movimentacao-de-transporte; Nao-membro-da-familia; Branco; Masculino;0;0;60;Brasil; <=25K
28; Privado;133043; Formado-EM;9; Divorciado; Assistente-administrativo; Nao-casado; Branco; Feminino;0;0;50;Brasil; <=25K
53; Privado;113176; Formado-EM;9; Divorciado; Vendas; Nao-membro-da-familia; Branco; Feminino;2597;0;40;Brasil; <=25K
33; Privado;259301; Faculdade;10; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Branco; Masculino;0;0;41;Brasil; <=25K
20; Privado;196643; Formado-EM;9; Nunca-casou; Limpeza; Filho-proprio; Branco; Masculino;0;0;40;Brasil; <=25K
45; Trabalhador-nao-autonomo;364365; Bacharelado;13; Nunca-casou; Vendas; Nao-membro-da-familia; Branco; Feminino;0;0;35;Brasil; <=25K
36; Privado;269318; Bacharelado;13; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;50;Brasil; >25K
34; Privado;108454; Faculdade;10; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;45;Brasil; <=25K
32; Privado;171637; Faculdade;10; Nunca-casou; Assistente-administrativo; Filho-proprio; Branco; Feminino;0;0;40;Brasil; <=25K
19; Privado;183589; Faculdade;10; Nunca-casou; Movimentacao-de-transporte; Filho-proprio; Branco; Masculino;0;0;25;Brasil; <=25K
24; Privado;107801; Formado-EM;9; Nunca-casou; Assistente-administrativo; Filho-proprio; Branco; Feminino;0;0;40;Brasil; <=25K
34; Privado;179877; Faculdade;10; Conjuge-civ-casado; Operador-maquina; Marido; Branco; Masculino;0;0;40;Brasil; >25K
32; Privado;168981; Formado-EM;9; Nunca-casou; Assistente-administrativo; Membro-da-familia; Branco; Feminino;0;0;35;Brasil; <=25K
37; Privado;120590; Formado-EM;9; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;45;Brasil; >25K
31; Privado;310773; Faculdade;10; Separado; Vendas; Nao-casado; Branco; Feminino;0;0;40;Brasil; <=25K
21; Privado;197050; Faculdade;10; Nunca-casou; Outros-servicos; Filho-proprio; Branco; Feminino;0;0;35;Brasil; <=25K
47; Privado;159726; Formado-EM;9; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Branco; Masculino;0;0;85;Brasil; >25K
23; Privado;210797; Faculdade;10; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
33; Privado;55291; Mestrado;14; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;40;Brasil; >25K
60; ?;141221; Bacharelado;13; Conjuge-civ-casado; ?; Marido; Asiatico; Masculino;0;2163;25;Brasil; <=25K
17; Privado;276718; Formado-EM;9; Nunca-casou; Assistente-administrativo; Filho-proprio; Branco; Masculino;0;0;20;Brasil; <=25K
67; Privado;336163; Formado-EM;9; Conjuge-civ-casado; Limpeza; Marido; Branco; Masculino;0;0;24;Brasil; <=25K
57; Privado;112840; Mestrado;14; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;55;Brasil; >25K
17; Privado;165918; 2-colegial;7; Nunca-casou; Limpeza; Filho-proprio; Branco; Masculino;0;0;20;Brasil; <=25K
53; Privado;165745; Formado-EM;9; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
25; Trabalhador-nao-autonomo;259299; Faculdade;10; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;3103;0;50;Brasil; >25K
24; Chefe-de-estado;197731; Formado-EM;9; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Branco; Masculino;0;0;49;Brasil; >25K
48; Trabalhador-nao-autonomo;197702; Faculdade;10; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
51; Privado;162238; Mestrado;14; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;1887;47;Brasil; >25K
38; Privado;213260; Formado-EM;9; Separado; Seguranca; Nao-membro-da-familia; Negro; Masculino;0;0;40;Brasil; <=25K
51; Privado;53833; Formado-EM;9; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;46;Brasil; >25K
18; Privado;89419; Formado-EM;9; Nunca-casou; Suporte-Tecnico; Filho-proprio; Branco; Feminino;0;0;10;Brasil; <=25K
23; Privado;119704; Faculdade;10; Separado; Vendas; Nao-casado; Branco; Feminino;0;0;40;Brasil; <=25K
42; Privado;433170; Faculdade;10; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;60;Brasil; >25K
34; Privado;182714; Formado-EM;9; Separado; Outros-servicos; Nao-membro-da-familia; Branco; Feminino;0;0;35;Brasil; <=25K
39; Privado;172538; Formado-EM;9; Nunca-casou; Operador-maquina; Nao-casado; Branco; Masculino;0;0;40;Brasil; <=25K
20; ?;220115; Formado-EM;9; Nunca-casou; ?; Filho-proprio; Branco; Masculino;0;0;12;Brasil; <=25K
39; Privado;158956; Faculdade;10; Nunca-casou; Outros-servicos; Nao-casado; Negro; Feminino;0;0;40;Brasil; <=25K
21; Trabalhador-nao-autonomo;25631; Faculdade;10; Nunca-casou; Fazenda-pesca; Filho-proprio; Branco; Masculino;0;0;40;Brasil; <=25K
26; Privado;476558; 7ou8-ano;4; Nunca-casou; Reparo-artesanal; Nao-membro-da-familia; Branco; Masculino;0;0;40;Brasil; <=25K
54; Governo-federal;35576; Faculdade;10; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
34; Privado;203463; Faculdade;10; Divorciado; Vendas; Nao-membro-da-familia; Branco; Feminino;0;0;40;Brasil; <=25K
32; Chefe-de-estado;317647; Formado-EM;9; Nunca-casou; Movimentacao-de-transporte; Filho-proprio; Branco; Masculino;0;0;40;Brasil; <=25K
59; Trabalhador-nao-autonomo;170411; 7ou8-ano;4; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
24; ?;174182; 2-colegial;7; Conjuge-civ-casado; ?; Esposa; Outros; Feminino;0;0;24;Brasil; <=25K
54; Privado;220055; Bacharelado;13; Viuvo; Vendas; Nao-casado; Branco; Feminino;0;0;40;Brasil; <=25K
54; Privado;231482; Bacharelado;13; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
67; Privado;335979; Formado-EM;9; Viuvo; Vendas; Nao-membro-da-familia; Branco; Feminino;991;0;18;Brasil; <=25K
33; Privado;279173; Formado-EM;9; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;60;Brasil; <=25K
37; Privado;89559; Formado-EM;9; Conjuge-civ-casado; Assistente-administrativo; Esposa; Branco; Feminino;0;0;40;Brasil; <=25K
47; Privado;161950; Bacharelado;13; Divorciado; Outros-servicos; Nao-membro-da-familia; Branco; Feminino;0;0;25;Brasil; <=25K
51; Privado;131068; Formado-EM;9; Divorciado; Outros-servicos; Nao-membro-da-familia; Branco; Feminino;0;0;40;Brasil; <=25K
45; Privado;219632; Formado-EM;9; Conjuge-civ-casado; Movimentacao-de-transporte; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
19; Privado;175507; Formado-EM;9; Nunca-casou; Outros-servicos; Nao-membro-da-familia; Branco; Feminino;0;0;30;Brasil; <=25K
58; Trabalhador-autonomo;182062; Doutorado;16; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;24;Brasil; >25K
27; Privado;287476; Formado-EM;9; Nunca-casou; Reparo-artesanal; Nao-membro-da-familia; Negro; Masculino;3325;0;40;Brasil; <=25K
36; Privado;206253; Faculdade;10; Nunca-casou; Outros-servicos; Nao-membro-da-familia; Branco; Feminino;0;1617;40;Brasil; <=25K
20; ?;189203; Associacao-academica;12; Nunca-casou; ?; Nao-membro-da-familia; Branco; Masculino;0;0;40;Brasil; <=25K
51; Privado;21698; Formado-EM;9; Nunca-casou; Assistente-administrativo; Nao-membro-da-familia; Branco; Feminino;0;0;40;Brasil; <=25K
45; Trabalhador-nao-autonomo;328051; Mestrado;14; Nunca-casou; Profissional-especializado; Nao-membro-da-familia; Branco; Feminino;0;0;60;Brasil; <=25K
32; Privado;356689; Formado-EM;9; Divorciado; Assistente-administrativo; Nao-casado; Branco; Masculino;3887;0;40;Brasil; <=25K
59; Privado;121865; Formado-EM;9; Divorciado; Outros-servicos; Nao-membro-da-familia; Negro; Feminino;0;0;40;Brasil; <=25K
45; Trabalhador-nao-autonomo;420986; Bacharelado;13; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;0;40;Brasil; >25K
43; ?;218558; Formado-EM;9; Conjuge-civ-casado; ?; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
54; Privado;288992; 1-colegial;6; Divorciado; Profissional-especializado; Nao-casado; Branco; Masculino;14344;0;68;Brasil; >25K
20; ?;189740; Faculdade;10; Nunca-casou; ?; Filho-proprio; Branco; Feminino;0;0;32;Brasil; <=25K
29; Governo-municipal;188909; Bacharelado;13; Nunca-casou; Profissional-especializado; Filho-proprio; Negro; Feminino;0;0;42;Brasil; <=25K
28; Privado;213081; 2-colegial;7; Nunca-casou; Outros-servicos; Nao-membro-da-familia; Negro; Feminino;0;0;40;Brasil; <=25K
18; Trabalhador-nao-autonomo;157131; 2-colegial;7; Nunca-casou; Vendas; Filho-proprio; Branco; Feminino;0;0;40;Brasil; <=25K
49; Privado;98010; Bacharelado;13; Divorciado; Profissional-especializado; Nao-membro-da-familia; Branco; Feminino;0;0;50;Brasil; <=25K
46; Privado;207677; Formado-EM;9; Divorciado; Reparo-artesanal; Nao-membro-da-familia; Branco; Masculino;0;0;30;Brasil; <=25K
58; ?;361870; Formado-EM;9; Conjuge-civ-casado; ?; Marido; Negro; Masculino;0;0;30;Brasil; <=25K
56; Privado;266091; Bacharelado;13; Nunca-casou; Profissional-especializado; Nao-membro-da-familia; Branco; Feminino;0;0;45;Brasil; <=25K
41; Privado;106627; Associacao-academica;12; Divorciado; Executivo-gerencial; Nao-casado; Negro; Feminino;0;0;50;Brasil; <=25K
50; Trabalhador-autonomo;167793; Pos-graduado;15; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;2415;60;Brasil; >25K
74; Trabalhador-nao-autonomo;206682; Faculdade;10; Conjuge-civ-casado; Profissional-especializado; Marido; Branco; Masculino;0;1648;35;Brasil; <=25K
30; Privado;243165; Formado-EM;9; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
62; Privado;201928; Formado-EM;9; Viuvo; Reparo-artesanal; Nao-casado; Negro; Feminino;0;0;40;Brasil; <=25K
19; Privado;128346; Formado-EM;9; Nunca-casou; Operador-maquina; Filho-proprio; Branco; Feminino;0;0;40;Brasil; <=25K
29; Privado;197288; Formado-EM;9; Conjuge-civ-casado; Assistente-administrativo; Esposa; Negro; Feminino;0;0;40;Brasil; <=25K
20; ?;169184; Faculdade;10; Nunca-casou; ?; Membro-da-familia; Negro; Feminino;0;0;40;Brasil; <=25K
36; Privado;245521; 7ou8-ano;4; Conjuge-civ-casado; Fazenda-pesca; Marido; Branco; Masculino;0;0;35;Brasil; <=25K
36; Privado;129591; Formado-EM;9; Nunca-casou; Outros-servicos; Nao-membro-da-familia; Branco; Masculino;0;0;40;Brasil; <=25K
51; Governo-municipal;47415; Associacao-academica;12; Conjuge-civ-casado; Assistente-administrativo; Esposa; Branco; Feminino;0;1628;30;Brasil; <=25K
37; Trabalhador-nao-autonomo;188563; Faculdade;10; Conjuge-civ-casado; Executivo-gerencial; Marido; Branco; Masculino;4386;0;50;Brasil; >25K
29; Trabalhador-nao-autonomo;184710; Formado-EM;9; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;40;Brasil; <=25K
17; Privado;63734; 1-colegial;6; Nunca-casou; Limpeza; Filho-proprio; Branco; Masculino;0;0;20;Brasil; <=25K
18; Privado;111256; Formado-EM;9; Nunca-casou; Assistente-administrativo; Filho-proprio; Branco; Feminino;0;0;20;Brasil; <=25K
40; Trabalhador-autonomo;111483; Bacharelado;13; Nunca-casou; Profissional-especializado; Filho-proprio; Branco; Masculino;0;0;40;Brasil; <=25K
26; Trabalhador-autonomo;266639; Bacharelado;13; Nunca-casou; Assistente-administrativo; Nao-membro-da-familia; Branco; Feminino;0;0;40;Brasil; <=25K
42; Trabalhador-nao-autonomo;93853; Faculdade;10; Conjuge-civ-casado; Reparo-artesanal; Marido; Branco; Masculino;0;0;45;Brasil; <=25K
32; Privado;184207; Formado-EM;9; Divorciado; Reparo-artesanal; Nao-membro-da-familia; Branco; Masculino;0;0;40;Brasil; <=25K
